uid,name,type,city,country,address,lat,lng,phone,website,price,hours,bio,source_url
1640452,Maison Lameloise,Restaurant,Shanghai,China,"Shanghai Tower 68/F, 501 Yincheng Middle Rd, Shanghai, 200120",31.23323,121.50542999999999,86 21 68816789,http://www.lameloise.com.cn/en/home,Tasting menu from $350,Lunch and dinner: Mon – Sun,"Tried and tested over centuries, French and Chinese flavours have proven time and again that they work particularly well together. So much so that the Burgundy-",https://www.the50.com/discovery/Establishments/China/Shanghai/Maison-Lameloise.html
1689770,Maxwells Trading,Restaurant,Chicago,US,"1516 W Carroll Avenue, Kinzie Industrial Corridor, Chicago, Illinois, IL 60607",41.88766836469498,-87.66782818824572,1 312 896 4410,https://www.maxwellstrading.com,Average price per person $68,Dinner: Tues – Sat,"It’s not often you can eat beneath an urban farm, but at Maxwells Trading, you’ll do just that. Chicago agriculture initiative The Roof Crop grows flowers, herb",https://www.the50.com/discovery/Establishments/US/Chicago/Maxwells-Trading.html
1689772,Salon,Restaurant,Copenhagen,Denmark,"Bredgade 63, Frederiksstaden, Copenhagen, 1260",55.6863501969951,12.5892519124479,45 33 15 10 60,https://saloncph.dk/en/salon/,Average price per person $129,Lunch and dinner: Mon – Sat,"The salons of yesteryear were intimate social and intellectual gatherings, bringing people together for cultural exchange and serving as centres for connection.",https://www.the50.com/discovery/Establishments/Denmark/Copenhagen/Salon.html
1689880,Verbena,Restaurant,Lima,Peru,"Ave Los Conquistadores 396, San Isidro, Lima, 15073",-12.099911588141056,-77.03914442510934,51 934 994 773,https://somosverbena.pe/english/,Average price per person $50,Lunch: Weds – Sat Dinner: Mon – Sat,"Verbena resists labels. Kind of a restaurant, kind of a listening bar. Kind of Peruvian, kind of international. Kind of cool and relaxed, kind of fine-dining. C",https://www.the50.com/discovery/Establishments/Peru/Lima/Verbena.html
1689894,Akin,Restaurant,Toronto,Canada,"51 Colbourne Street, St Lawrence Market, Toronto, Ontario, M5E 1E3",43.648972271102295,-79.38508698556518,1 416 363 0151,https://www.akintoronto.com/,Tasting menu from $164,Dinner: Tues – Sat,"Expect a few surprises at Akin, co-founded by chef Eric Chong and his mentor Alvin Leung – the shades-wearing, rule-breaking ‘demon chef’ who reimagined Chinese",https://www.the50.com/discovery/Establishments/Canada/Toronto/Akin.html
1689916,Bium,Restaurant,Seoul,South Korea,"41 Hakdong-ro 97-gil, Gangnam, Seoul, 6072",37.52239677205006,127.05181737587169,82 2 549 8889,https://biumseoul.com/,Tasting menu from $187,Lunch and dinner: Tues – Sat,"If Seoul can be chaotic, this place is the perfect antidote: a serene dining room whose tasting menus take their cue from Korean temple food. It’s the latest pr",https://www.the50.com/discovery/Establishments/South-Korea/Seoul/Bium.html
1554867,Balthazar,Restaurant,New York,US,"80 Spring Street, SoHo, New York, NY 10012",40.72260814490472,-74.0004121853073,+1 212 965 1414,https://balthazarny.com,Average price per person $75,Breakfast and lunch: Mon – Fri Dinner: Mon – Sun Brunch: Sat – Sun,"Buzzy brasserie Balthazar has been feeding hungry New Yorkers since its opening in 1997, with its London offshoot following in 2012. Chef Keith McNally pleases",https://www.the50.com/discovery/Establishments/US/New-York/Balthazar.html
1555012,Restaurant David Toutain,Restaurant,Paris,France,"29 Rue Surcouf, 7th arrondissement, Paris, 75007 Paris",48.8602571,2.3097285,+33 1 45 50 11 10,https://www.davidtoutain.com,Tasting menu from $300,"Lunch: Mon, Tues, Thurs, Fri Dinner: Mon – Fri","Wunderkind David Toutain was sous chef to French master Alain Passard at the age of 21, but he found his culinary voice in the Alps, learning to cook with mount",https://www.the50.com/discovery/Establishments/France/Paris/Restaurant-David-Toutain.html
1555095,Core by Clare Smyth,Restaurant,London,UK,"92 Kensington Park Road, Notting Hill, London, W11 2PN",51.5127484,-0.20304099999997646,44 20 3937 5086,https://www.corebyclaresmyth.com/,Average price per person $300,Lunch: Thurs – Sat Dinner: Tues – Sat,"With its cloud-like colour palette and polished marble detailing, Core is a fine-dining restaurant for modern times. It is the first solo venture from Clare Smy",https://www.the50.com/discovery/Establishments/UK/London/Core-by-Clare-Smyth.html
1555491,Bo Innovation,Restaurant,Hong Kong,China,"1/F H Code, 45 Pottinger Street, Central, Hong Kong,",22.2762566,114.1710276,+852 2850 8371,http://www.boinnovation.com/html/,Average price per person $80,Lunch: Mon – Fri Dinner: Mon – Sat,Alvin Leung (nicknamed the demon chef) is known for what he calls ‘X-treme Chinese’. His dishes are known to provide shock value: ‘Sex on a Beach’ is an edible,https://www.the50.com/discovery/Establishments/China/Hong-Kong/Bo-Innovation.html
1603776,Aksorn,Restaurant,Bangkok,Thailand,"Central: The Original Store, 5F, 1266 Charoen Krung Rd, Khwaeng Bang Rak, Bang Rak, Bangkok, 10500",13.723750878535185,100.49808580938725,+66 2 116 8662,https://www.aksornbkk.com,Tasting menu from $76,Dinner: Tues – Sun,Australia-born David Thompson is as much a culinary storyteller as he is a chef. At Aksorn – in a space that was once a bookstore – his narration translates mid,https://www.the50.com/discovery/Establishments/Thailand/Bangkok/Aksorn.html
1621603,Oviedo,Restaurant,Buenos Aires,Argentina,"Beruti 2602, Recoleta, Buenos Aires, C1425BBD CABA",-34.5949533112495,-58.40530255968307,541148225415,https://www.oviedoresto.com.ar/,Average price per person $50,"Dinner: Tue – Sat, Lunch: Sun","Family-run restaurant Oviedo has been open for almost 40 years, becoming an indelible pilar of Buenos Aires' dining scene in this time. The restaurant wears its",https://www.the50.com/discovery/Establishments/Argentina/Buenos-Aires/Oviedo.html
1621608,Chefs Warehouse Tintswalo Atlantic,Restaurant,Cape Town,South Africa,"Chapmans Peak Drive, Hout Bay, Cape Town, Western Cape, 7806",-34.06514252936756,18.365390440493577,27212010025,https://www.tintswalo.com/atlantic/,Average price per person $60,Lunch and dinner: Mon – Sun,"Under the stewardship of renowned Dublin-born chef and restaurateur Liam Tomlin, Chefs Warehouse Tintswalo Atlantic serves up contemporary tapas in a tried-and-",https://www.the50.com/discovery/Establishments/South-Africa/Cape-Town/Chefs-Warehouse-Tintswalo-Atlantic.html
1623586,Meteora,Restaurant,Los Angeles,US,"6703 Melrose Avenue, Hollywood, Los Angeles, California,",34.083708073145274,-118.34251452259922,+13234024311,http://meteora.la/,Tasting menu from $95,Dinner: Weds – Sun,,https://www.the50.com/discovery/Establishments/US/Los-Angeles/meteora.html
1640408,Clam Bar,Restaurant,Sydney,Australia,"44 Bridge Street, CBD, Sydney, New South Wales, 2000",-33.863199918882046,151.20840354114802,61 2 9016 1590,https://clambarsydney.com,Average price per person $109,Lunch and dinner: Mon – Sat,"Glossy wood veneer panelling, parquet floors and potted palms provide a slick, business-ready backdrop to this Antipodean take on the New York steakhouse, compl",https://www.the50.com/discovery/Establishments/Australia/Sydney/Clam-Bar.html
1640427,Notiê,Restaurant,São Paulo,Brazil,"157 Rua Formosa, Centro Histórico de São Paulo, São Paulo, 1049000",-23.546513561137118,-46.64103305917628,55 11 2853 0373,https://www.conteudo-priceless.com.br/en/notie/,Tasting menu from $52,Dinner: Wed – Sat,"Notiê, a creation by Paraíba-born chef Onildo Rocha, offers a multisensory experience deeply rooted in Brazilian biomes. Rocha's tasting menus – available in fi",https://www.the50.com/discovery/Establishments/Brazil/São-Paulo/Notiê.html
1664729,La Bourriche 133,Restaurant,Shanghai,China,"1/F, Aharon Plaza, 133 Yuan Ming Yuan Road, Huangpu District, Shanghai,",31.241914499789054,121.4870048020279,+86 130 6190 3731,https://www.labourriche133.com/,,"Lunch: Fri – Sun, Dinner: Tue – Sun","When the architects built Shanghai’s YWCA headquarters in 1932, they likely hadn’t anticipated that this imposing eight‑storey Art Deco landmark would house a F",https://www.the50.com/discovery/Establishments/China/Shanghai/La-Bourriche-133.html
1689805,Four Kings,Restaurant,San Francisco,US,"710 Commercial Street, Chinatown, San Francisco, 94108",37.79407077198054,-122.40767842411559,415 688 1500,https://www.itsfourkings.com/,Average price per person $47,Dinner: Thurs – Sun,"There’s generally a queue outside this Chinatown address, hoping to score a walk-in seat (we’ll be honest: it’s not easy). What started out as a pop-up has beco",https://www.the50.com/discovery/Establishments/US/San-Francisco/Four-Kings.html
1689909,Bar Isabel,Restaurant,Toronto,Canada,"797 College Street, Little Italy, Toronto, Ontario, M6G 1C7",43.65455107110201,-79.42330342382311,1 416 532 2222,https://www.barisabel.com,Average price per person $50,Lunch: Sat Dinner: Mon – Sun,"Marked by a scrawled neon sign, this Catalan-leaning eatery made its debut in 2013, shaking up the city's food scene with its bold small plates, served until th",https://www.the50.com/discovery/Establishments/Canada/Toronto/Bar-Isabel.html
1693281,San,Restaurant,Seoul,South Korea,"B1F26 Eonju-ro 168-gil, Gangnam-gu, Seoul,",37.52632900000002,127.03401270185238,82 2 540 1729,http://www.restaurantsan.com/,Tasting menu from $260,Lunch: Fri – Sat Dinner: Tues – Sat,"Bringing a fresh, precision-led perspective to Korean fine dining, San is the debut restaurant of chef-owner Jo Seung-hyun, whose résumé includes acclaimed kitchens such as Benu, Geranium and The French Laundry. Named after his son, San reflects both Jo's personal journey and his ambition to create a restaurant that grows into a lasting family legacy. Opening his first solo venture in 2024, Jo hit the ground running with a 13-course tasting menu that pairs distinctly Korean flavours with meticulous presentation. Dishes evolve with the seasons, but may include beef steak with grilled deodeok root or toasted-rice ice cream with persimmon and gamtae seaweed. While the cooking is inventive, Jo is committed to the fundamentals of hospitality: flawless execution, consistency and attentive service. Dishes are often finished tableside, while a knowledgeable sommelier can guide guests through pairings and the cellar's standout bottles.",https://www.the50.com/discovery/Establishments/South-Korea/Seoul/San.html
1554868,Carbone,Restaurant,New York,US,"181 Thompson Street, Greenwich Village, New York, NY 10012",40.72799354457525,-74.00240688530711,+1 212 254 3000,https://carbonenewyork.com,Average price per person $105,Lunch: Tues – Sun Dinner: Mon – Sun,"Retro eatery Carbone is an homage to the great Italian-American restaurants of mid-20th century New York – brought into being by Mario Carbone, Rich Torrisi and",https://www.the50.com/discovery/Establishments/US/New-York/Carbone.html
1555013,Epicure at Le Bristol Paris,Restaurant,Paris,France,"112 Rue du Faubourg Saint-Honoré, 8th arrondissement, Paris, 75008 Paris",48.87168639999999,2.3147995999999997,+33 1 53 43 43 00,https://www.oetkercollection.com/hotels/le-bristol-paris/restaurants-bar/restaurants/epicure/,Average price per person $350,Lunch and dinner: Tue – Sat,"Le Bristol is one of the smartest hotels in the city and counts Hermès, Lanvin and the President’s Elysée Palace among its neighbours. Candelabra and tasselled",https://www.the50.com/discovery/Establishments/France/Paris/Epicure-at-Le-Bristol-Paris.html
1555061,Kimoto,Restaurant,Tokyo,Japan,"5-5 Higashi Gokencho, Shinjuku-ku, Tokyo, 162-0813",35.7063786,139.73977059999999,,,Tasting menu from $433,Lunch: Sat Dinner: Tues – Fri,"The delicacies on owner-chef Taiya Kimoto's set menu aren't just cooked, they're crafted. Expect Japanese spiny lobster, abalone, kelp broth, matsutake mushroom",https://www.the50.com/discovery/Establishments/Japan/Tokyo/Kimoto.html
1555096,Dinner by Heston Blumenthal,Restaurant,London,UK,"Mandarin Oriental Hyde Park, 66 Knightsbridge, Knightsbridge, London, SW1X 7LA",51.502161,-0.15996400000000002,+44 20 7201 3833,https://www.dinnerbyheston.co.uk/,Average price per person $185,Lunch and dinner: Mon – Sun,"Boar door knockers in an otherwise light, bright dining room inside the Mandarin Oriental Hyde Park hotel hint at this smart spot’s medieval inspiration. Menus",https://www.the50.com/discovery/Establishments/UK/London/Dinner-by-Heston-Blumenthal.html
1555492,Yardbird,Restaurant,Hong Kong,China,"154-158 Wing Lok Street, Sheung Wan, Hong Kong,",22.287251749002152,114.1468924141699,+852 2547 9273,https://yardbirdrestaurant.com,Average price per person $40,Dinner: Tues – Sat,"Since it opened in 2011, Yardbird has become one of the most popular dining spots for hip, creative Hong Kong. Chef and co-owner Matt Abergel (who also owns Jap",https://www.the50.com/discovery/Establishments/China/Hong-Kong/Yardbird.html
1603777,Baan Tepa,Restaurant,Bangkok,Thailand,"2369 Ramkhamhaeng Rd, Hua Mak, Bang Kapi District, Bangkok, 10240",13.7610905,100.6263498,+66 98 696 9074,https://baantepabkk.com,Tasting menu from $191,Dinner: Wed – Sun,"A hybrid space with rich history. Consider it a sort of culinary museum, housing an open-kitchen dining room, chef’s table restaurant, a small, verdant garden a",https://www.the50.com/discovery/Establishments/Thailand/Bangkok/Baan-Tepa.html
1607464,Ninive,Restaurant,Dubai,United Arab Emirates,"Emirates Towers Hotel, Sheikh Zayed Rd, Dubai,",25.21748753706449,55.280952815381106,971 4 326 6105,http://www.ninive.ae,Average price per person $113,Dinner: Mon – Sun,"Despite its location between the towers of the Jumeirah Hotel with impressive views of the Dubai skyline, this restaurant really feels like an escape from it al",https://www.the50.com/discovery/Establishments/United-Arab-Emirates/Dubai/Ninive.html
1621604,Roux,Restaurant,Buenos Aires,Argentina,"Peña 2300, Recoleta, Buenos Aires, C1126ABF CABA",-34.590693,-58.3974183,541148056794,https://rouxresto.com/,Average price per person $50,Lunch and dinner: Mon – Sat,"While this Roux might not have any links to the legendary culinary dynasty, this Recoleta restaurant is still well worth a visit. It's an especially charming de",https://www.the50.com/discovery/Establishments/Argentina/Buenos-Aires/Roux.html
1640409,Fontana,Restaurant,Sydney,Australia,"133A Redfern Street, Redfern, Sydney, New South Wales, 2016",-33.89268293072968,151.20122406353536,61403 572 712,https://www.clubfontana.com/,Average price per person $50,Dinner: Weds – Sat Lunch: Sat,"It was a loss for the locals of the hip neighbourhood of Redfern – a suburb of Sydney that feels more fitted to Brooklyn – when the restaurant, Ron’s Upstairs,",https://www.the50.com/discovery/Establishments/Australia/Sydney/Fontana.html
1640429,Ping Yang Thai Bar & Food,Restaurant,São Paulo,Brazil,"R. Dr. Melo Alves, 767, Cerqueira César, São Paulo, 01417-010",-23.56338156157801,-46.675368289078406,55 11 3086-3785,https://www.instagram.com/pingyangsp/?hl=en,Average price per person $50,Dinner: Mon – Sat,"Dine here and you might have to bear the stare of hungry locals who have quickly made this homespun, fiery spot a favourite since it opened in 2023. The man beh",https://www.the50.com/discovery/Establishments/Brazil/São-Paulo/Ping-Yang-Thai-Bar-and-Food.html
1640587,Ouzeri,Restaurant,Cape Town,South Africa,"58 Wale Street, Cape Town, 8000",-33.92269935296118,18.412365548201652,27 615339071,https://www.ouzeri.co.za/,Average price per person $36,Lunch: Wed – Sat Dinner Tues – Sat,"It’s rare you find a restaurant that so beautifully nails Greek and Cypriot cuisine, let alone one that's quite some way from the region. But Cape Town's Ouzeri",https://www.the50.com/discovery/Establishments/South-Africa/Cape-Town/Ouzeri.html
1640652,Anajak Thai Cuisine,Restaurant,Los Angeles,US,"14704 Ventura Blvd., Sherman Oaks, Los Angeles, California, 91403",34.15151207300787,-118.45595908718985,1 818 501 4201,https://www.anajakthai.com/,Tasting menu from $195,Dinner: Tues – Sun,"This Sherman Oaks Thai restaurant has been family-owned since 1981 and received an infusion of fresh energy in 2019 when second-generation chef, Justin Pichetru",https://www.the50.com/discovery/Establishments/US/Los-Angeles/Anajak-Thai-Cuisine.html
1664733,Ling Long,Restaurant,Shanghai,China,"57 Shanxi Rd (S), Lu Wan Qu, Shanghai, 200041",31.21838149588648,121.45357208699721,,,Tasting menu from $244,Lunch and dinner: Mon – Sun,"Set at the heart of the iconic Bund waterfront district within the Shanghai Waldorf Astoria (formerly the Shanghai Club, which served foreign elites in the 1920",https://www.the50.com/discovery/Establishments/China/Shanghai/Ling-Long.html
1689816,Rintaro,Restaurant,San Francisco,US,"82 14th Street, San Francisco, California, 94103",37.768874971986754,-122.41771102411673,415 589 7022,https://izakayarintaro.com/,Average price per person $56,Dinner: Weds – Mon,"On a Mission-District backstreet, this cosy izayaka comes highly recommended. Its chef and owner is Kyoto-born, California-raised Sylvan Mishima Brackett, the f",https://www.the50.com/discovery/Establishments/US/San-Francisco/Rintaro.html
1689914,Taverne Bernhardt’s,Restaurant,Toronto,Canada,"202 Dovercourt Road, Beaconsfield Village, Toronto, Ontario, M6J 3C8",43.646958471102366,-79.42658472382355,1 416 530 0008,https://www.bernhardtstoronto.com,Average price per person $52,Dinner: Mon – Sun,"On balmy summer evenings in Toronto’s Beaconsfield Village, you’ll find much of the neighbourhood gathered on the patio at Bernhardt’s. They’re lured there – as",https://www.the50.com/discovery/Establishments/Canada/Toronto/Taverne-Bernhardts.html
1555016,Le Clarence,Restaurant,Paris,France,"31 Avenue Franklin Delano Roosevelt, Champs-Élysées, Paris, 75008 Paris",48.86739540000001,2.3097858,+33 1 82 82 10 10,http://www.le-clarence.paris/,Tasting menu from $380,Lunch and dinner: Wed – Sat,"A luxurious townhouse hotel owned by the Prince of Luxembourg, and the Parisian address of the Domaine Clarence Dillon wine house. Chef Christophe Pelé describe",https://www.the50.com/discovery/Establishments/France/Paris/Le-Clarence.html
1555329,Quintessence,Restaurant,Tokyo,Japan,"Garden City Shinagawa Gotenyama 1F, 6-7-29 Kita-Shinagawa, Shinagawa-ku, Tokyo, 140-0001",35.6240942,139.7330171,81 3 6277 0090,http://www.quintessence.jp/english/concept.html,Tasting menu from $255,Dinner: Mon – Sat,"Photography is forbidden inside the main dining room at Quintessence, one of only four restaurants to have held three Michelin stars since the first edition of",https://www.the50.com/discovery/Establishments/Japan/Tokyo/Quintessence.html
1603778,Côte by Mauro Colagreco,Restaurant,Bangkok,Thailand,"Capella Bangkok , 300/2 Charoen Krung Rd, Yan Nawa, Sathon, Bangkok, 10120",13.7130923,100.5108469,+66 2 098 3888,https://www.cotebkk.com,Tasting menu from $49,Lunch and dinner: Weds – Sun,"Côte sees Argentinian chef Mauro Colagreco’s renowned food philosophy – made famous at Mirazur, a former No.1 on The World’s 50 Best List – transported from the",https://www.the50.com/discovery/Establishments/Thailand/Bangkok/Côte-by-Mauro-Colagreco.html
1607466,Nobu,Restaurant,Dubai,United Arab Emirates,"Ground Level, The Avenues, Atlantis, Dubai,",25.132157340502744,55.115395015380024,+971 4426 0760,http://www.atlantis.com,Average price per person $108,"Lunch: Sat, Dinner: Mon – Sun","It’s the consistent excellence across all his restaurants worldwide that celebrity chef Nobu Matsuhisa achieves that is so impressive. Nobu Atlantis, on the gro",https://www.the50.com/discovery/Establishments/United-Arab-Emirates/Dubai/Nobu.html
1621605,Trescha,Restaurant,Buenos Aires,Argentina,"Murillo 725, Villa Crespo, Buenos Aires, C1414 CABA",-34.6002579,-58.4439346,54 911 5572 7724,https://trescharestaurant.com/en/inicio/,Tasting menu from $210,Dinner: Wed – Sat,"Trescha is one of Buenos Aires' most exclusive destinations, with only 10 seats and one menu offering 14 courses (or 'moments' as they prefer to call them) alon",https://www.the50.com/discovery/Establishments/Argentina/Buenos-Aires/Trescha.html
1640430,Shin-zushi,Restaurant,São Paulo,Brazil,"R. Afonso de Freitas, 169, Paraíso, São Paulo,",-23.575115962187994,-46.6462119591754,55 11 3889-8700,https://shinzushi.com.br/en/,Average price per person $30,Lunch and dinner: Tues – Sat,"Billed as São Paulo’s most authentic sushi experience, Shin-zushi is a transportive slice of Tokyo, tucked into the thrumming streets of Paraíso. With its unass",https://www.the50.com/discovery/Establishments/Brazil/São-Paulo/Shin-zushi.html
1640654,Baroo,Restaurant,Los Angeles,US,"905 E. 2nd St. #109, Arts District, Los Angeles, California, 90012",34.04726967304689,-118.23735668719246,1 213 221 7967,https://www.baroolosangeles.com/,Tasting menu from $110,Dinner: Tues – Sat,"From the outside, this Arts District restaurant looks as unassuming as any restaurant you might find in one of LA’s many neighbourhoods, but inside, Baroo offer",https://www.the50.com/discovery/Establishments/US/Los-Angeles/Baroo.html
1689840,Restaurant Nisei,Restaurant,San Francisco,US,"2316 Polk St, San Francisco, California, 94109",37.798176471979446,-122.42466022425371,1 415 827 6898,https://www.restaurantnisei.com/,Tasting menu from $317,Dinner: Weds – Sun,Named for chef David Yoshimura’s dual heritage – the word Nisei refers to a second-generation Japanese immigrant born in America – this Russian Hill spot combin,https://www.the50.com/discovery/Establishments/US/San-Francisco/Restaurant-Nisei.html
1689850,Scilla,Restaurant,Shanghai,China,"504 Panyu Road, Changning, Shanghai,",31.2017,121.42989,86 21 6073 0258,https://unmi.group/scilla,Tasting menu from $305,Lunch: Thurs – Sun Dinner: Weds – Mon,"Among the glassy high-rises and frenetic energy of Shanghai, the setting of Scilla provides a refreshing departure. Coddled within a brick-fronted, art deco-sty",https://www.the50.com/discovery/Establishments/China/Shanghai/Scilla.html
1689935,Dreyfus,Restaurant,Toronto,Canada,"96 Harbord Street, Harbord Village, Toronto, Ontario, M5S 1G6",43.66306327110161,-79.40587662382269,1 416 323 1385,https://www.dreyfustoronto.com,Average price per person $72,Dinner: Mon – Sat,"There’s not much room for manoeuvre at this intimate, French-leaning bistro, squeezed into a handsome (if decidedly narrow) Harbord Street townhouse. Make it to",https://www.the50.com/discovery/Establishments/Canada/Toronto/Dreyfus.html
1554870,Gabriel Kreuther,Restaurant,New York,US,"41 West 42nd Street, Midtown, New York, NY 10036",40.75439904295881,-73.98476538530613,+1 212 257 5826,https://www.gknyc.com,Average price per person $190,Lunch: Weds – Fri Dinner: Mon – Sat,"Alsace-born chef Gabriel Kreuther uses the cuisine of his home region to inspire the menu at his elegant eponymous restaurant. There are two tasting menus, the",https://www.the50.com/discovery/Establishments/US/New-York/Gabriel-Kreuther.html
1555019,Clamato,Restaurant,Paris,France,"80 Rue de Charonne, 11th arrondissement, Paris, 75011 Paris",48.8535622,2.3808225999999992,+33 1 43 72 74 53,https://clamato-charonne.fr/en/,Average price per person $53,Lunch and dinner: Mon – Sun,"A no-bookings seafood spot where a fashionable crowd shares plates shoulder-to-shoulder. Clamato is the sister restaurant to its neighbour, the lauded bistro Se",https://www.the50.com/discovery/Establishments/France/Paris/Clamato.html
1555098,The Barbary,Restaurant,London,UK,"16 Neal's Yard, Covent Garden, London, WC2H 9DP",51.514433999999994,-0.126249,44 20 7870 5659,https://thebarbary.co.uk/,Average price per person $65,Lunch and dinner: Mon – Sun,"Named after the Barbary Coast (the area settled by the Berbers in the Atlas Mountains of Morocco, Algeria, Tunisia and Libya), this vibrant spot puts a contempo",https://www.the50.com/discovery/Establishments/UK/London/The-Barbary.html
1555330,Sazenka,Restaurant,Tokyo,Japan,"4-7-5 Minami-azabu, Minato-ku, Tokyo, 106-0047",35.649584399999995,139.7283486,81 3 5449 6778,https://sazenka.com/en/,Tasting menu from $453,Dinner: Tues – Sat,"Nestled behind rustling bamboo trees in an area of Tokyo known for its international community lies Sazenka, famed for Chinese cuisine made with premium, season",https://www.the50.com/discovery/Establishments/Japan/Tokyo/Sazenka.html
1603779,Igniv Bangkok,Restaurant,Bangkok,Thailand,"The St. Regis Bangkok, 159 Rajadamri Road, Lumphini , Bangkok, 10330",13.740100199999993,100.54018669999996,+66 2 207 7822,https://www.ignivbangkok.com,Tasting menu from $123,Lunch and dinner: Mon – Sun,"In Bangkok’s ever-competitive restaurant scene, you have to go some to stand out. And that’s exactly what Swiss chef and fine-dining heavyweight Andreas Caminad",https://www.the50.com/discovery/Establishments/Thailand/Bangkok/Igniv-Bangkok.html
1607470,Nusr-Et Steakhouse Dubai,Restaurant,Dubai,United Arab Emirates,"Restaurant Village, Four Seasons Hotel, Jumeirah 2, Dubai,",24.85300596612924,54.53387768133009,971 4 407 4100,https://www.nusr-et.com.tr/en/restaurants/dubai,Average price per person $212,Lunch and dinner: Mon – Sun,"Where do you go in Dubai when you fancy a steak so tender it can be cut with a spoon? The answer has to be the Four Seasons Hotel’s Restaurant Village, where yo",https://www.the50.com/discovery/Establishments/United-Arab-Emirates/Dubai/Nusr-Et-Steakhouse-Dubai.html
1624351,Anafe,Restaurant,Buenos Aires,Argentina,"Virrey Avilés 3216 , Buenos Aires, C1426",-34.5739206,-58.4589269,,http://anafe.com.ar,Tasting menu from $45,Lunch: Sat and Sun | Dinner: Mon – Sun,"Anafe, which takes its name from a traditional portable stove made of iron or clay, started as a pop-up project where chefs Mica Najmanovich and Nico Arcucci to",https://www.the50.com/discovery/Establishments/Argentina/Buenos-Aires/Anafe.html
1640433,Bar da Dona Onça,Restaurant,São Paulo,Brazil,"Av. Ipiranga, 200 - 27 e 29, Centro Histórico, São Paulo, 01046-925",-23.54650837881001,-46.647106624670286,55 11 3257-2016,https://bardadonaonca.com.br/,,Lunch and dinner: Mon – Sun,"Tucked away in the epicentre of downtown São Paulo within the iconic Copan Building, Bar da Dona Onça has stood the test of time (more than a decade, in fact) t",https://www.the50.com/discovery/Establishments/Brazil/São-Paulo/Bar-da-Dona-Onça.html
1678698,Holbox,Restaurant,Los Angeles,US,"3655 S Grand Ave c9, Los Angeles, California, CA 90007",34.01735597317009,-118.2809799236648,1 213 986 9972,http://www.holboxla.com/,Average price per person $67,Lunch and Dinner: Tue – Sun,"Set within the bustling cultural food hall Mercado La Paloma, Holbox marries quality seafood with a relaxed, communal approach to dining. A tribute to Mexico’s",https://www.the50.com/discovery/Establishments/US/Los-Angeles/Holbox.html
1689857,Sons and Daughters,Restaurant,San Francisco,US,"2875 18th Street, Mission, San Francisco, California, 94110",37.761625171988605,-122.41342352425563,1 415 994 7933,https://www.sonsanddaughterssf.com/,Tasting menu from $315,Dinner: Tues – Sat,"An international crack team of Brits, Swedish, American, French and Asian chefs run the show at this spot in San Francisco’s trendy Mission District, all led by",https://www.the50.com/discovery/Establishments/US/San-Francisco/Sons-and-Daughters.html
1689882,Vivant by Johnny Pham,Restaurant,Shanghai,China,"279 Beihai Road, Huangpu, Shanghai,",31.23030868244191,121.45933604344393,86 21 6439 9179,https://www.vivantshanghai.com/,Tasting menu from $292,Dinner: Tues – Sat,"While Shanghai has largely transformed into a city of glass and steel, some old corners still speak to times gone by. The historic building at 279 Beihai road i",https://www.the50.com/discovery/Establishments/China/Shanghai/Vivant-by-Johnny-Pham.html
1555020,Guy Savoy,Restaurant,Paris,France,"Monnaie de Paris, 11 Quai de Conti, 6th arrondissement, Paris, 75006 Paris",48.8568036,2.3390304,+33 1 43 80 40 61,https://www.guysavoy.com/en/,Average price per person $275,Lunch and dinner: Wed – Sat,The eponymous restaurant of the man Gordon Ramsay calls his mentor. Guy Savoy opened his first place in the French capital in 1980 and has been at the Monnaie d,https://www.the50.com/discovery/Establishments/France/Paris/Guy-Savoy.html
1555099,Dishoom,Restaurant,London,UK,"12 Upper St. Martin's Lane, Covent Garden, London, WC2H 9FB",51.5124319,-0.12690959999999596,+44 207 420 9320,http://www.dishoom.com/,Average price per person $30,"Breakfast, lunch and dinner: Mon – Sun","In 2020, Dishoom celebrated its tenth anniversary in style with a major redesign and reopening in Covent Garden. The restaurant’s inspiration comes from a blend",https://www.the50.com/discovery/Establishments/UK/London/Dishoom.html
1555331,Chiune,Restaurant,Tokyo,Japan,"Daruma Terrace 3F, Tokyo Garden Terrace Kioicho, 1-3 Kioicho, Chiyoda-ku, Tokyo, 102-0094",35.679380772473614,139.73506681211288,+81 3 6228 6928,,Tasting menu from $230,Dinner: Mon – Sat,"Chinese fine dining is in the blood at CHIUnE, the brainchild of Satoshi Furuta, son of legendary chef Hitoshi Furuta. Just a stone’s throw from his father’s re",https://www.the50.com/discovery/Establishments/Japan/Tokyo/Chiune.html
1555495,Mott 32,Restaurant,Hong Kong,China,"Standard Chartered Bank Building, 4-4A Des Vouex Road, Central, Hong Kong,",22.280454049247165,114.15688401416986,+852 2898 3788,https://www.mott32.com/home,Tasting menu from $118,Lunch and dinner: Mon – Sun,It’s impossible to descend into Mott 32 without doing a double take at the interiors – a sexy combination of colonial-style furnishings and warehouse aesthetic,https://www.the50.com/discovery/Establishments/China/Hong-Kong/Mott-32.html
